# grammar\trule\tfamily\tconstructionCoverage\tdependencyKnowledge\trationale
COBOL	recordKeyClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	alternateRecordKeyClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	passwordClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	fileStatusClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	relativeKeyClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	ioControlParagraph	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	ioControlClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	rerunClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	rerunEveryRecords	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	rerunEveryOf	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	rerunEveryClock	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	sameClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	multipleFileClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	multipleFilePosition	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	commitmentControlClause	ENVIRONMENT_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Environment declaration is only partially represented by the current semantic model.
COBOL	dataDivision	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	dataDivisionSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	fileSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	fileDescriptionEntry	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	fileDescriptionEntryClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	externalClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	globalClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	blockContainsClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	blockContainsTo	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	recordContainsClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	recordContainsClauseFormat1	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	recordContainsClauseFormat2	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	recordContainsClauseFormat3	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	recordContainsTo	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	labelRecordsClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	valueOfClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	valuePair	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	dataRecordsClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	linageClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	linageAt	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	linageFootingAt	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	linageLinesAtTop	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	linageLinesAtBottom	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	recordingModeClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	modeStatement	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	codeSetClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	reportClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	dataBaseSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	dataBaseSectionEntry	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	workingStorageSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	linkageSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	communicationSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	communicationDescriptionEntry	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	communicationDescriptionEntryFormat1	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	communicationDescriptionEntryFormat2	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	communicationDescriptionEntryFormat3	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	destinationCountClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	destinationTableClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	endKeyClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	errorKeyClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	messageCountClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	messageDateClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	messageTimeClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	statusKeyClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	symbolicDestinationClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	symbolicQueueClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	symbolicSourceClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	symbolicTerminalClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	symbolicSubQueueClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	textLengthClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	localStorageSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionEntry	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionBlankClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionBellClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionBlinkClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionEraseClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionLightClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionGridClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionReverseVideoClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionUnderlineClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionSizeClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionLineClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionColumnClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionForegroundColorClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionBackgroundColorClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionControlClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionValueClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionPictureClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionFromClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionToClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionUsingClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionUsageClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionBlankWhenZeroClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionJustifiedClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionSignClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionAutoClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionSecureClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionRequiredClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionPromptClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionPromptOccursClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionFullClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	screenDescriptionZeroFillClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	reportSection	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	reportDescription	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	reportDescriptionEntry	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
COBOL	reportDescriptionGlobalClause	DATA_DECLARATION	PRESERVED_UNINTERPRETED	DEPENDENCY_UNKNOWN	Data declaration syntax is currently retained mainly as declaration text.
